Gen: 0 | Net_R: -0.72 | Avg_R: -0.72 | Kid_avg_R: -0.893 | Gen_T: 16.74488067626953
Gen: 1361 | Net_R: 0.14 | Avg_R: 0.18110414004225664 | Kid_avg_R: 0.05899999999999998 | Gen_T: 15.636480569839478
Gen: 1362 | Net_R: 0.04 | Avg_R: 0.16699372603803098 | Kid_avg_R: 0.028000000000000004 | Gen_T: 14.539047479629517
Gen: 1363 | Net_R: 0.04 | Avg_R: 0.1542943534342279 | Kid_avg_R: 0.067 | Gen_T: 15.704212427139282
Gen: 1364 | Net_R: 0.0 | Avg_R: 0.13886491809080512 | Kid_avg_R: 0.019 | Gen_T: 15.162340879440308
Gen: 1365 | Net_R: 0.14 | Avg_R: 0.1389784262817246 | Kid_avg_R: -0.025 | Gen_T: 15.129794359207153
Gen: 1366 | Net_R: 0.12 | Avg_R: 0.13708058365355216 | Kid_avg_R: 0.041 | Gen_T: 15.247011661529541
Gen: 1367 | Net_R: 0.08 | Avg_R: 0.13137252528819696 | Kid_avg_R: 0.008 | Gen_T: 15.546142578125
Gen: 1368 | Net_R: 0.06 | Avg_R: 0.12423527275937726 | Kid_avg_R: 0.092 | Gen_T: 15.460011959075928
Gen: 1369 | Net_R: 0.2 | Avg_R: 0.13181174548343955 | Kid_avg_R: 0.024 | Gen_T: 15.111352443695068
Gen: 1370 | Net_R: 0.22 | Avg_R: 0.1406305709350956 | Kid_avg_R: -0.027000000000000003 | Gen_T: 15.462469577789307
Gen: 1371 | Net_R: 0.24 | Avg_R: 0.15056751384158604 | Kid_avg_R: 0.073 | Gen_T: 15.152487993240356
Gen: 1372 | Net_R: 0.14 | Avg_R: 0.14951076245742745 | Kid_avg_R: 0.041 | Gen_T: 15.548673868179321
Gen: 1373 | Net_R: 0.08 | Avg_R: 0.14255968621168472 | Kid_avg_R: -0.006999999999999999 | Gen_T: 15.821220874786377
Gen: 1374 | Net_R: 0.22 | Avg_R: 0.15030371759051625 | Kid_avg_R: 0.07 | Gen_T: 16.076786041259766
Gen: 1375 | Net_R: 0.04 | Avg_R: 0.13927334583146464 | Kid_avg_R: 0.082 | Gen_T: 15.814560174942017
Gen: 1376 | Net_R: 0.0 | Avg_R: 0.12534601124831818 | Kid_avg_R: -0.030000000000000006 | Gen_T: 15.5508291721344
Gen: 1377 | Net_R: 0.18 | Avg_R: 0.13081141012348635 | Kid_avg_R: 0.03300000000000001 | Gen_T: 14.867478847503662
Gen: 1378 | Net_R: 0.1 | Avg_R: 0.12773026911113772 | Kid_avg_R: 0.005999999999999998 | Gen_T: 15.068846940994263
Gen: 1379 | Net_R: 0.22 | Avg_R: 0.13695724220002395 | Kid_avg_R: 0.003999999999999998 | Gen_T: 16.700579166412354
Gen: 1380 | Net_R: 0.1 | Avg_R: 0.13326151798002156 | Kid_avg_R: 0.015 | Gen_T: 15.056020259857178
Gen: 1381 | Net_R: 0.24 | Avg_R: 0.1439353661820194 | Kid_avg_R: 0.038 | Gen_T: 15.976667404174805
Gen: 1382 | Net_R: 0.26 | Avg_R: 0.15554182956381746 | Kid_avg_R: 0.018000000000000006 | Gen_T: 15.791416645050049
Gen: 1383 | Net_R: 0.26 | Avg_R: 0.1659876466074357 | Kid_avg_R: 0.015000000000000003 | Gen_T: 15.200559616088867
Gen: 1384 | Net_R: 0.24 | Avg_R: 0.17338888194669214 | Kid_avg_R: 0.041999999999999996 | Gen_T: 16.131717443466187
Gen: 1385 | Net_R: 0.3 | Avg_R: 0.1860499937520229 | Kid_avg_R: 0.044000000000000004 | Gen_T: 15.358341693878174
Gen: 1386 | Net_R: 0.26 | Avg_R: 0.1934449943768206 | Kid_avg_R: 0.011 | Gen_T: 16.150177240371704
Gen: 1387 | Net_R: 0.2 | Avg_R: 0.19410049493913856 | Kid_avg_R: -0.021000000000000005 | Gen_T: 16.17210364341736
Gen: 1388 | Net_R: 0.06 | Avg_R: 0.18069044544522472 | Kid_avg_R: -0.05399999999999999 | Gen_T: 16.39177393913269
Gen: 1389 | Net_R: 0.12 | Avg_R: 0.17462140090070227 | Kid_avg_R: -0.078 | Gen_T: 17.651429653167725
Gen: 1390 | Net_R: 0.2 | Avg_R: 0.17715926081063205 | Kid_avg_R: -0.029999999999999992 | Gen_T: 16.650781631469727
Gen: 1391 | Net_R: 0.12 | Avg_R: 0.17144333472956885 | Kid_avg_R: 0.037000000000000005 | Gen_T: 15.8530433177948
Gen: 1392 | Net_R: 0.18 | Avg_R: 0.17229900125661196 | Kid_avg_R: -0.097 | Gen_T: 16.06320309638977
Gen: 1393 | Net_R: 0.18 | Avg_R: 0.17306910113095075 | Kid_avg_R: -0.02 | Gen_T: 15.848840713500977
Gen: 1394 | Net_R: 0.04 | Avg_R: 0.1597621910178557 | Kid_avg_R: -0.012999999999999998 | Gen_T: 15.963872194290161
Gen: 1395 | Net_R: 0.2 | Avg_R: 0.16378597191607014 | Kid_avg_R: 0.028000000000000004 | Gen_T: 15.28160572052002
Gen: 1396 | Net_R: 0.02 | Avg_R: 0.14940737472446314 | Kid_avg_R: -0.038 | Gen_T: 15.730366230010986
Gen: 1397 | Net_R: 0.2 | Avg_R: 0.15446663725201681 | Kid_avg_R: 0.015000000000000003 | Gen_T: 16.711902856826782
Gen: 1398 | Net_R: 0.4 | Avg_R: 0.17901997352681515 | Kid_avg_R: -0.025000000000000005 | Gen_T: 16.042794466018677
Gen: 1399 | Net_R: 0.04 | Avg_R: 0.16511797617413365 | Kid_avg_R: -0.026000000000000002 | Gen_T: 16.83477544784546
Gen: 1400 | Net_R: 0.32 | Avg_R: 0.1806061785567203 | Kid_avg_R: -0.062 | Gen_T: 17.053012371063232
Gen: 1401 | Net_R: 0.12 | Avg_R: 0.17454556070104826 | Kid_avg_R: 0.013000000000000006 | Gen_T: 15.227126598358154
Gen: 1402 | Net_R: 0.28 | Avg_R: 0.18509100463094344 | Kid_avg_R: 0.014000000000000004 | Gen_T: 15.64013671875
Gen: 1403 | Net_R: 0.2 | Avg_R: 0.1865819041678491 | Kid_avg_R: 0.013000000000000001 | Gen_T: 14.854409217834473
Gen: 1404 | Net_R: -0.02 | Avg_R: 0.16592371375106418 | Kid_avg_R: 0.04 | Gen_T: 15.61576223373413
Gen: 1405 | Net_R: 0.1 | Avg_R: 0.15933134237595778 | Kid_avg_R: 0.07800000000000001 | Gen_T: 15.592075824737549
Gen: 1406 | Net_R: 0.08 | Avg_R: 0.15139820813836202 | Kid_avg_R: -0.024999999999999998 | Gen_T: 14.762477397918701
Gen: 1407 | Net_R: 0.14 | Avg_R: 0.15025838732452584 | Kid_avg_R: 0.03900000000000001 | Gen_T: 15.479875802993774
Gen: 1408 | Net_R: 0.16 | Avg_R: 0.15123254859207325 | Kid_avg_R: 0.03499999999999999 | Gen_T: 15.496095895767212
Gen: 1409 | Net_R: 0.26 | Avg_R: 0.16210929373286592 | Kid_avg_R: 0.065 | Gen_T: 15.482054471969604
Gen: 1410 | Net_R: 0.18 | Avg_R: 0.16389836435957933 | Kid_avg_R: 0.006999999999999999 | Gen_T: 15.60718846321106
Gen: 1411 | Net_R: 0.1 | Avg_R: 0.1575085279236214 | Kid_avg_R: 0.047 | Gen_T: 15.962083101272583
Gen: 1412 | Net_R: 0.1 | Avg_R: 0.1517576751312593 | Kid_avg_R: -0.034 | Gen_T: 15.478562831878662
Gen: 1413 | Net_R: 0.16 | Avg_R: 0.15258190761813334 | Kid_avg_R: -0.024 | Gen_T: 15.241752624511719
Gen: 1414 | Net_R: 0.26 | Avg_R: 0.16332371685632 | Kid_avg_R: 0.059 | Gen_T: 16.394917488098145
Gen: 1415 | Net_R: 0.26 | Avg_R: 0.17299134517068798 | Kid_avg_R: -0.005999999999999998 | Gen_T: 15.990503072738647
Gen: 1416 | Net_R: 0.04 | Avg_R: 0.1596922106536192 | Kid_avg_R: 0.048 | Gen_T: 15.472543716430664
Gen: 1417 | Net_R: 0.06 | Avg_R: 0.14972298958825728 | Kid_avg_R: 0.018 | Gen_T: 15.072283506393433
Gen: 1418 | Net_R: 0.16 | Avg_R: 0.15075069062943153 | Kid_avg_R: 0.045 | Gen_T: 15.054579734802246
Gen: 1419 | Net_R: 0.18 | Avg_R: 0.15367562156648837 | Kid_avg_R: 0.038000000000000006 | Gen_T: 16.00406289100647
Gen: 1420 | Net_R: 0.18 | Avg_R: 0.15630805940983952 | Kid_avg_R: 0.0029999999999999983 | Gen_T: 15.741563558578491
Gen: 1421 | Net_R: 0.12 | Avg_R: 0.15267725346885558 | Kid_avg_R: 0.05099999999999999 | Gen_T: 16.149166584014893
Gen: 1422 | Net_R: 0.26 | Avg_R: 0.16340952812197002 | Kid_avg_R: 0.045 | Gen_T: 16.003819704055786
Gen: 1423 | Net_R: 0.08 | Avg_R: 0.15506857530977303 | Kid_avg_R: -0.02900000000000001 | Gen_T: 16.225858211517334
Gen: 1424 | Net_R: 0.26 | Avg_R: 0.16556171777879572 | Kid_avg_R: 0.0050000000000000044 | Gen_T: 16.415066480636597
Gen: 1425 | Net_R: 0.06 | Avg_R: 0.15500554600091615 | Kid_avg_R: -0.13200000000000003 | Gen_T: 16.037364959716797
Gen: 1426 | Net_R: 0.22 | Avg_R: 0.16150499140082453 | Kid_avg_R: -0.02199999999999999 | Gen_T: 16.77925205230713
Gen: 1427 | Net_R: 0.08 | Avg_R: 0.15335449226074208 | Kid_avg_R: -0.11300000000000002 | Gen_T: 17.151939392089844
Gen: 1428 | Net_R: 0.04 | Avg_R: 0.14201904303466786 | Kid_avg_R: -0.094 | Gen_T: 19.386881828308105
Gen: 1429 | Net_R: -0.16 | Avg_R: 0.11181713873120107 | Kid_avg_R: -0.019999999999999997 | Gen_T: 17.1610586643219
Gen: 1430 | Net_R: 0.04 | Avg_R: 0.10463542485808097 | Kid_avg_R: -0.002999999999999998 | Gen_T: 16.394492864608765
Gen: 1431 | Net_R: 0.24 | Avg_R: 0.11817188237227289 | Kid_avg_R: -0.124 | Gen_T: 18.483309507369995
Gen: 1432 | Net_R: 0.04 | Avg_R: 0.1103546941350456 | Kid_avg_R: -0.15 | Gen_T: 18.89004349708557
Gen: 1433 | Net_R: 0.12 | Avg_R: 0.11131922472154104 | Kid_avg_R: -0.093 | Gen_T: 17.566144466400146
Gen: 1434 | Net_R: 0.1 | Avg_R: 0.11018730224938694 | Kid_avg_R: -0.011 | Gen_T: 15.906247615814209
Gen: 1435 | Net_R: 0.14 | Avg_R: 0.11316857202444824 | Kid_avg_R: -0.06400000000000002 | Gen_T: 16.859131813049316
Gen: 1436 | Net_R: 0.02 | Avg_R: 0.10385171482200342 | Kid_avg_R: -0.17599999999999996 | Gen_T: 18.962079286575317
Gen: 1437 | Net_R: 0.06 | Avg_R: 0.09946654333980309 | Kid_avg_R: -0.009000000000000003 | Gen_T: 18.396604776382446
Gen: 1438 | Net_R: 0.1 | Avg_R: 0.09951988900582279 | Kid_avg_R: -0.137 | Gen_T: 17.70932173728943
Gen: 1439 | Net_R: 0.32 | Avg_R: 0.12156790010524052 | Kid_avg_R: 0.036 | Gen_T: 16.45765781402588
Gen: 1440 | Net_R: 0.14 | Avg_R: 0.12341111009471646 | Kid_avg_R: -0.056000000000000015 | Gen_T: 15.943670749664307
Gen: 1441 | Net_R: 0.08 | Avg_R: 0.11906999908524482 | Kid_avg_R: 0.005999999999999997 | Gen_T: 16.197820901870728
Gen: 1442 | Net_R: 0.28 | Avg_R: 0.13516299917672034 | Kid_avg_R: -0.064 | Gen_T: 15.795676946640015
Gen: 1443 | Net_R: 0.16 | Avg_R: 0.13764669925904832 | Kid_avg_R: 0.094 | Gen_T: 15.482208490371704
Gen: 1444 | Net_R: 0.18 | Avg_R: 0.14188202933314348 | Kid_avg_R: -0.017 | Gen_T: 16.00064516067505
Gen: 1445 | Net_R: 0.06 | Avg_R: 0.13369382639982913 | Kid_avg_R: 0.039999999999999994 | Gen_T: 14.764062404632568
Gen: 1446 | Net_R: 0.02 | Avg_R: 0.12232444375984622 | Kid_avg_R: -0.007000000000000001 | Gen_T: 15.410748481750488
Gen: 1447 | Net_R: 0.2 | Avg_R: 0.13009199938386162 | Kid_avg_R: -0.028000000000000004 | Gen_T: 15.402061223983765
Gen: 1448 | Net_R: 0.02 | Avg_R: 0.11908279944547547 | Kid_avg_R: -0.044000000000000004 | Gen_T: 16.410940408706665
Gen: 1449 | Net_R: 0.2 | Avg_R: 0.12717451950092792 | Kid_avg_R: 0.037000000000000005 | Gen_T: 16.453892469406128
Gen: 1450 | Net_R: 0.3 | Avg_R: 0.14445706755083515 | Kid_avg_R: 0.006999999999999999 | Gen_T: 16.055797576904297
Gen: 1451 | Net_R: 0.2 | Avg_R: 0.15001136079575167 | Kid_avg_R: 0.051000000000000004 | Gen_T: 15.860459327697754
Gen: 1452 | Net_R: 0.26 | Avg_R: 0.16101022471617651 | Kid_avg_R: -0.029999999999999992 | Gen_T: 15.222582340240479
Gen: 1453 | Net_R: 0.08 | Avg_R: 0.15290920224455887 | Kid_avg_R: -0.041000000000000016 | Gen_T: 15.545641899108887
Gen: 1454 | Net_R: 0.24 | Avg_R: 0.16161828202010298 | Kid_avg_R: 0.024000000000000004 | Gen_T: 15.227421283721924
Gen: 1455 | Net_R: 0.24 | Avg_R: 0.16945645381809268 | Kid_avg_R: 0.021000000000000005 | Gen_T: 15.111747741699219
Gen: 1456 | Net_R: 0.18 | Avg_R: 0.1705108084362834 | Kid_avg_R: 0.045 | Gen_T: 15.360522508621216
Gen: 1457 | Net_R: 0.24 | Avg_R: 0.17745972759265508 | Kid_avg_R: 0.05600000000000001 | Gen_T: 15.743438959121704
Gen: 1458 | Net_R: 0.26 | Avg_R: 0.18571375483338956 | Kid_avg_R: 0.007000000000000004 | Gen_T: 15.30910348892212
Gen: 1459 | Net_R: 0.12 | Avg_R: 0.17914237935005062 | Kid_avg_R: 0.028000000000000004 | Gen_T: 16.874836921691895
Gen: 1460 | Net_R: 0.2 | Avg_R: 0.18122814141504556 | Kid_avg_R: -0.003 | Gen_T: 15.640667915344238
Gen: 1461 | Net_R: 0.24 | Avg_R: 0.187105327273541 | Kid_avg_R: -0.08900000000000001 | Gen_T: 16.13040256500244
Gen: 1462 | Net_R: 0.42 | Avg_R: 0.21039479454618693 | Kid_avg_R: 0.08800000000000001 | Gen_T: 16.543007373809814
Gen: 1463 | Net_R: 0.4 | Avg_R: 0.22935531509156826 | Kid_avg_R: 0.05 | Gen_T: 17.293420791625977
Gen: 1464 | Net_R: 0.36 | Avg_R: 0.24241978358241145 | Kid_avg_R: 0.05700000000000001 | Gen_T: 15.617422580718994
Gen: 1465 | Net_R: 0.16 | Avg_R: 0.2341778052241703 | Kid_avg_R: 0.098 | Gen_T: 15.365249156951904
Gen: 1466 | Net_R: 0.42 | Avg_R: 0.2527600247017533 | Kid_avg_R: 0.08299999999999999 | Gen_T: 16.13602328300476
Gen: 1467 | Net_R: 0.26 | Avg_R: 0.25348402223157795 | Kid_avg_R: 0.029999999999999992 | Gen_T: 15.516998052597046
Gen: 1468 | Net_R: 0.32 | Avg_R: 0.26013562000842017 | Kid_avg_R: -0.007000000000000006 | Gen_T: 17.55341863632202
Gen: 1469 | Net_R: 0.26 | Avg_R: 0.26012205800757815 | Kid_avg_R: -0.007000000000000006 | Gen_T: 16.867689847946167
Gen: 1470 | Net_R: 0.3 | Avg_R: 0.2641098522068204 | Kid_avg_R: 0.08 | Gen_T: 15.381147384643555
Gen: 1471 | Net_R: 0.44 | Avg_R: 0.28169886698613833 | Kid_avg_R: -0.011 | Gen_T: 15.850486993789673
Gen: 1472 | Net_R: 0.04 | Avg_R: 0.2575289802875245 | Kid_avg_R: 0.10300000000000001 | Gen_T: 15.313807010650635
Gen: 1473 | Net_R: 0.32 | Avg_R: 0.2637760822587721 | Kid_avg_R: 0.14400000000000002 | Gen_T: 15.541414976119995
Gen: 1474 | Net_R: 0.26 | Avg_R: 0.2633984740328949 | Kid_avg_R: 0.06899999999999999 | Gen_T: 16.0454363822937
Gen: 1475 | Net_R: 0.36 | Avg_R: 0.2730586266296054 | Kid_avg_R: 0.047 | Gen_T: 15.71508264541626
Gen: 1476 | Net_R: 0.38 | Avg_R: 0.28375276396664484 | Kid_avg_R: 0.077 | Gen_T: 15.09261417388916
Gen: 1477 | Net_R: 0.1 | Avg_R: 0.26537748756998036 | Kid_avg_R: 0.051000000000000004 | Gen_T: 15.597304105758667
Gen: 1478 | Net_R: 0.2 | Avg_R: 0.25883973881298233 | Kid_avg_R: 0.044 | Gen_T: 15.712599754333496
Gen: 1479 | Net_R: 0.18 | Avg_R: 0.2509557649316841 | Kid_avg_R: 0.06 | Gen_T: 14.912651300430298
Gen: 1480 | Net_R: 0.14 | Avg_R: 0.2398601884385157 | Kid_avg_R: 0.038000000000000006 | Gen_T: 16.026079654693604
Gen: 1481 | Net_R: 0.16 | Avg_R: 0.23187416959466411 | Kid_avg_R: 0.034 | Gen_T: 14.253011226654053
Gen: 1482 | Net_R: 0.34 | Avg_R: 0.2426867526351977 | Kid_avg_R: 0.031999999999999994 | Gen_T: 16.183887481689453
Gen: 1483 | Net_R: 0.24 | Avg_R: 0.24241807737167792 | Kid_avg_R: 0.08700000000000002 | Gen_T: 16.070271015167236
Gen: 1484 | Net_R: 0.3 | Avg_R: 0.24817626963451014 | Kid_avg_R: 0.06299999999999999 | Gen_T: 17.13866424560547
Gen: 1485 | Net_R: 0.32 | Avg_R: 0.2553586426710591 | Kid_avg_R: 0.11300000000000002 | Gen_T: 15.59583568572998
Gen: 1486 | Net_R: 0.16 | Avg_R: 0.24582277840395322 | Kid_avg_R: 0.08099999999999999 | Gen_T: 16.433368921279907
Gen: 1487 | Net_R: 0.3 | Avg_R: 0.2512405005635579 | Kid_avg_R: 0.06499999999999999 | Gen_T: 15.201822996139526
Gen: 1488 | Net_R: 0.36 | Avg_R: 0.2621164505072021 | Kid_avg_R: 0.088 | Gen_T: 16.004896879196167
Gen: 1489 | Net_R: 0.28 | Avg_R: 0.26390480545648193 | Kid_avg_R: 0.122 | Gen_T: 15.826288938522339
Gen: 1490 | Net_R: 0.12 | Avg_R: 0.24951432491083375 | Kid_avg_R: 0.043 | Gen_T: 15.534802675247192
Gen: 1491 | Net_R: 0.14 | Avg_R: 0.2385628924197504 | Kid_avg_R: 0.086 | Gen_T: 15.925827503204346
Gen: 1492 | Net_R: 0.12 | Avg_R: 0.22670660317777538 | Kid_avg_R: 0.11399999999999999 | Gen_T: 14.980018615722656
Gen: 1493 | Net_R: 0.42 | Avg_R: 0.24603594285999786 | Kid_avg_R: 0.05900000000000001 | Gen_T: 15.749460458755493
Gen: 1494 | Net_R: 0.4 | Avg_R: 0.2614323485739981 | Kid_avg_R: 0.078 | Gen_T: 16.15896439552307
Gen: 1495 | Net_R: 0.32 | Avg_R: 0.2672891137165983 | Kid_avg_R: 0.11699999999999999 | Gen_T: 16.59560489654541
Gen: 1496 | Net_R: 0.38 | Avg_R: 0.2785602023449385 | Kid_avg_R: 0.089 | Gen_T: 16.573524951934814
Gen: 1497 | Net_R: 0.28 | Avg_R: 0.2787041821104447 | Kid_avg_R: 0.06499999999999999 | Gen_T: 15.834085702896118
Gen: 1498 | Net_R: 0.4 | Avg_R: 0.2908337638994002 | Kid_avg_R: 0.092 | Gen_T: 15.966231346130371
Gen: 1499 | Net_R: 0.28 | Avg_R: 0.2897503875094602 | Kid_avg_R: 0.092 | Gen_T: 15.625293493270874
Gen: 1500 | Net_R: 0.2 | Avg_R: 0.2807753487585142 | Kid_avg_R: 0.052000000000000005 | Gen_T: 15.421813726425171
Gen: 1501 | Net_R: 0.32 | Avg_R: 0.2846978138826628 | Kid_avg_R: 0.10900000000000001 | Gen_T: 15.981550931930542
Gen: 1502 | Net_R: 0.28 | Avg_R: 0.28422803249439654 | Kid_avg_R: 0.06 | Gen_T: 16.033565044403076
Gen: 1503 | Net_R: 0.38 | Avg_R: 0.2938052292449569 | Kid_avg_R: 0.16199999999999998 | Gen_T: 16.232683658599854
Gen: 1504 | Net_R: 0.24 | Avg_R: 0.28842470632046124 | Kid_avg_R: 0.07700000000000001 | Gen_T: 15.483699798583984
Gen: 1505 | Net_R: 0.42 | Avg_R: 0.30158223568841513 | Kid_avg_R: 0.14 | Gen_T: 15.742283344268799
Gen: 1506 | Net_R: 0.22 | Avg_R: 0.29342401211957364 | Kid_avg_R: 0.10500000000000001 | Gen_T: 15.648162126541138
Gen: 1507 | Net_R: 0.18 | Avg_R: 0.2820816109076163 | Kid_avg_R: 0.133 | Gen_T: 16.163307189941406
Gen: 1508 | Net_R: 0.28 | Avg_R: 0.2818734498168547 | Kid_avg_R: 0.033999999999999996 | Gen_T: 16.52694869041443
Gen: 1509 | Net_R: 0.22 | Avg_R: 0.27568610483516925 | Kid_avg_R: 0.044 | Gen_T: 15.08336877822876
Gen: 1510 | Net_R: 0.46 | Avg_R: 0.29411749435165235 | Kid_avg_R: 0.052000000000000005 | Gen_T: 16.420456171035767
Gen: 1511 | Net_R: 0.28 | Avg_R: 0.29270574491648715 | Kid_avg_R: 0.081 | Gen_T: 15.246754884719849
Gen: 1512 | Net_R: 0.06 | Avg_R: 0.26943517042483844 | Kid_avg_R: 0.052000000000000005 | Gen_T: 15.275672197341919
Gen: 1513 | Net_R: 0.18 | Avg_R: 0.2604916533823546 | Kid_avg_R: 0.05299999999999999 | Gen_T: 15.372405290603638
Gen: 1514 | Net_R: 0.12 | Avg_R: 0.24644248804411914 | Kid_avg_R: 0.089 | Gen_T: 15.715900897979736
Gen: 1515 | Net_R: 0.08 | Avg_R: 0.22979823923970724 | Kid_avg_R: 0.08600000000000001 | Gen_T: 15.893715858459473
Gen: 1516 | Net_R: 0.24 | Avg_R: 0.23081841531573652 | Kid_avg_R: 0.05800000000000001 | Gen_T: 15.784664869308472
Gen: 1517 | Net_R: 0.26 | Avg_R: 0.23373657378416288 | Kid_avg_R: 0.073 | Gen_T: 15.772806882858276
Gen: 1518 | Net_R: 0.22 | Avg_R: 0.23236291640574658 | Kid_avg_R: 0.094 | Gen_T: 16.018236875534058
Gen: 1519 | Net_R: 0.14 | Avg_R: 0.22312662476517195 | Kid_avg_R: 0.11200000000000002 | Gen_T: 15.352123975753784
Gen: 1520 | Net_R: 0.18 | Avg_R: 0.21881396228865474 | Kid_avg_R: 0.07200000000000001 | Gen_T: 16.00064778327942
Gen: 1521 | Net_R: 0.26 | Avg_R: 0.22293256605978926 | Kid_avg_R: 0.045 | Gen_T: 15.909386157989502
Gen: 1522 | Net_R: 0.26 | Avg_R: 0.22663930945381033 | Kid_avg_R: 0.094 | Gen_T: 16.076056718826294
Gen: 1523 | Net_R: 0.12 | Avg_R: 0.21597537850842932 | Kid_avg_R: 0.07 | Gen_T: 15.461860656738281
Gen: 1524 | Net_R: 0.24 | Avg_R: 0.2183778406575864 | Kid_avg_R: 0.137 | Gen_T: 16.032432556152344
Gen: 1525 | Net_R: 0.2 | Avg_R: 0.21654005659182773 | Kid_avg_R: 0.10900000000000003 | Gen_T: 16.093045711517334
Gen: 1526 | Net_R: 0.22 | Avg_R: 0.21688605093264496 | Kid_avg_R: 0.004 | Gen_T: 15.846513986587524
Gen: 1527 | Net_R: 0.24 | Avg_R: 0.21919744583938047 | Kid_avg_R: 0.045 | Gen_T: 16.26880955696106
Gen: 1528 | Net_R: 0.3 | Avg_R: 0.22727770125544242 | Kid_avg_R: 0.05500000000000001 | Gen_T: 16.00980043411255
Gen: 1529 | Net_R: 0.28 | Avg_R: 0.23254993112989816 | Kid_avg_R: 0.099 | Gen_T: 15.490335941314697
Gen: 1530 | Net_R: 0.18 | Avg_R: 0.22729493801690834 | Kid_avg_R: 0.08600000000000001 | Gen_T: 15.699165344238281
Gen: 1531 | Net_R: 0.28 | Avg_R: 0.2325654442152175 | Kid_avg_R: 0.096 | Gen_T: 16.403444290161133
Gen: 1532 | Net_R: 0.28 | Avg_R: 0.23730889979369574 | Kid_avg_R: 0.06899999999999999 | Gen_T: 16.50300168991089
Gen: 1533 | Net_R: 0.1 | Avg_R: 0.22357800981432618 | Kid_avg_R: 0.071 | Gen_T: 15.796772480010986
Gen: 1534 | Net_R: 0.16 | Avg_R: 0.21722020883289356 | Kid_avg_R: 0.10500000000000002 | Gen_T: 15.076040506362915
Gen: 1535 | Net_R: 0.16 | Avg_R: 0.21149818794960423 | Kid_avg_R: 0.07899999999999999 | Gen_T: 15.359375953674316
Gen: 1536 | Net_R: 0.02 | Avg_R: 0.19234836915464382 | Kid_avg_R: 0.098 | Gen_T: 16.22210454940796
Gen: 1537 | Net_R: 0.22 | Avg_R: 0.19511353223917943 | Kid_avg_R: 0.05299999999999999 | Gen_T: 15.387375354766846
Gen: 1538 | Net_R: 0.16 | Avg_R: 0.1916021790152615 | Kid_avg_R: 0.162 | Gen_T: 15.380706548690796
Gen: 1539 | Net_R: 0.28 | Avg_R: 0.20044196111373536 | Kid_avg_R: 0.06800000000000002 | Gen_T: 16.46660017967224
Gen: 1540 | Net_R: 0.48 | Avg_R: 0.2283977650023618 | Kid_avg_R: 0.043 | Gen_T: 16.63602924346924
Gen: 1541 | Net_R: 0.14 | Avg_R: 0.21955798850212566 | Kid_avg_R: 0.12000000000000002 | Gen_T: 15.557620763778687
Gen: 1542 | Net_R: 0.16 | Avg_R: 0.21360218965191308 | Kid_avg_R: 0.10900000000000001 | Gen_T: 16.059834957122803
Gen: 1543 | Net_R: 0.26 | Avg_R: 0.21824197068672177 | Kid_avg_R: 0.04 | Gen_T: 15.699170351028442
Gen: 1544 | Net_R: 0.24 | Avg_R: 0.2204177736180496 | Kid_avg_R: 0.087 | Gen_T: 16.582806825637817
Gen: 1545 | Net_R: 0.34 | Avg_R: 0.23237599625624464 | Kid_avg_R: 0.06899999999999999 | Gen_T: 16.062678575515747
Gen: 1546 | Net_R: 0.28 | Avg_R: 0.23713839663062017 | Kid_avg_R: 0.011000000000000018 | Gen_T: 16.67112684249878
Gen: 1547 | Net_R: 0.24 | Avg_R: 0.23742455696755815 | Kid_avg_R: 0.026000000000000006 | Gen_T: 16.52444815635681
Gen: 1548 | Net_R: 0.38 | Avg_R: 0.25168210127080237 | Kid_avg_R: 0.05199999999999999 | Gen_T: 17.004040241241455
Gen: 1549 | Net_R: 0.34 | Avg_R: 0.26051389114372214 | Kid_avg_R: 0.088 | Gen_T: 17.42981481552124
Gen: 1550 | Net_R: 0.34 | Avg_R: 0.26846250202934996 | Kid_avg_R: 0.08199999999999999 | Gen_T: 16.719281673431396
Gen: 1551 | Net_R: 0.36 | Avg_R: 0.277616251826415 | Kid_avg_R: 0.087 | Gen_T: 16.3721706867218
Gen: 1552 | Net_R: 0.28 | Avg_R: 0.2778546266437735 | Kid_avg_R: 0.096 | Gen_T: 15.711411714553833
Gen: 1553 | Net_R: 0.3 | Avg_R: 0.2800691639793962 | Kid_avg_R: 0.136 | Gen_T: 16.62114453315735
Gen: 1554 | Net_R: 0.26 | Avg_R: 0.2780622475814566 | Kid_avg_R: 0.031 | Gen_T: 15.462188005447388
Gen: 1555 | Net_R: 0.14 | Avg_R: 0.26425602282331095 | Kid_avg_R: 0.065 | Gen_T: 15.795272588729858
Gen: 1556 | Net_R: 0.36 | Avg_R: 0.27383042054097984 | Kid_avg_R: 0.189 | Gen_T: 15.830914735794067
Gen: 1557 | Net_R: 0.26 | Avg_R: 0.2724473784868819 | Kid_avg_R: 0.125 | Gen_T: 15.390061378479004
Gen: 1558 | Net_R: 0.42 | Avg_R: 0.2872026406381937 | Kid_avg_R: 0.032 | Gen_T: 15.680391073226929
Gen: 1559 | Net_R: 0.3 | Avg_R: 0.28848237657437437 | Kid_avg_R: 0.12400000000000003 | Gen_T: 15.742637872695923
